조사년월일,측정소이름,측정지역,일일강수량
20241120,마포,마포구,0.0
20241120,서초,서초구,
20241120,성북,성북구,0.0
20241120,은평,은평구,0.0
20241120,강북,강북구,0.0
20241120,영등포,영등포구,0.0
20241120,송파,송파구,0.0
20241120,관악,관악구,0.5
20241119,중구,중구,0.0
20241119,동대문,동대문구,0.0
20241119,관악,관악구,0.0
20241119,강동,강동구,0.0
20241119,구로,구로구,0.0
20241119,마포,마포구,0.0
20241119,용산,용산구,0.0
20241119,송파,송파구,0.0
20241119,성북,성북구,0.0
20241119,성동,성동구,0.0
20241119,은평,은평구,0.0
20241119,강북,강북구,0.0
20241119,양천,양천구,0.0
20241119,강서,강서구,0.0
20241119,서초,서초구,0.0
20241119,광진,광진구,0.0
20241119,노원,노원구,0.0
20241119,영등포,영등포구,0.0
20241119,도봉,도봉구,0.0
20241119,금천,금천구,0.0
20241119,서대문,서대문구,0.0
20241119,강남,강남구,0.0
20241118,관악,관악구,0.0
20241118,성북,성북구,0.0
20241118,중구,중구,0.0
20241118,구로,구로구,0.0
20241118,영등포,영등포구,0.0
20241118,서대문,서대문구,0.0
20241118,마포,마포구,0.0
20241118,양천,양천구,0.0
20241118,동대문,동대문구,0.0
20241118,성동,성동구,0.0
20241118,강북,강북구,0.0
20241118,송파,송파구,0.0
20241118,은평,은평구,0.0
20241118,강서,강서구,0.0
20241118,서초,서초구,0.0
20241118,강동,강동구,0.0
20241118,금천,금천구,0.0
20241118,노원,노원구,0.0
20241118,광진,광진구,0.0
20241118,도봉,도봉구,0.0
20241118,용산,용산구,0.0
20241118,강남,강남구,0.0
20241117,은평,은평구,0.0
20241117,동대문,동대문구,0.0
20241117,강서,강서구,0.0
20241117,도봉,도봉구,0.0
20241117,성북,성북구,0.0
20241117,서초,서초구,0.0
20241117,서대문,서대문구,0.0
20241117,양천,양천구,0.0
20241117,광진,광진구,0.0
20241117,강동,강동구,0.0
20241117,송파,송파구,0.0
20241117,구로,구로구,
20241117,금천,금천구,0.0
20241117,용산,용산구,0.0
20241117,노원,노원구,0.0
20241117,관악,관악구,0.0
20241117,마포,마포구,0.0
20241117,강북,강북구,0.0
20241117,성동,성동구,0.0
20241117,강남,강남구,0.0
20241117,중구,중구,0.0
20241117,영등포,영등포구,0.0
20241116,서대문,서대문구,6.5
20241116,송파,송파구,3.0
20241116,강서,강서구,4.5
20241116,양천,양천구,5.0
20241116,용산,용산구,4.5
20241116,중구,중구,5.5
20241116,구로,구로구,5.0
20241116,서초,서초구,4.0
20241116,은평,은평구,7.0
20241116,관악,관악구,6.0
20241116,강남,강남구,4.0
20241116,금천,금천구,7.5
20241116,광진,광진구,3.0
20241116,성동,성동구,4.0
20241116,성북,성북구,
20241116,강동,강동구,3.0
20241116,도봉,도봉구,4.0
20241116,노원,노원구,3.5
20241116,동대문,동대문구,4.0
20241116,영등포,영등포구,4.5
20241116,마포,마포구,5.5
20241116,강북,강북구,5.5
20241115,강서,강서구,0.0
20241115,용산,용산구,0.0
20241115,마포,마포구,0.0
20241115,성동,성동구,0.0
20241115,강남,강남구,0.0
20241115,광진,광진구,0.0
20241115,중구,중구,0.0
20241115,강북,강북구,0.0
20241115,서초,서초구,0.0
20241115,양천,양천구,0.0
20241115,은평,은평구,0.0
20241115,노원,노원구,0.0
20241115,성북,성북구,0.0
20241115,구로,구로구,0.0
20241115,도봉,도봉구,0.0
20241115,영등포,영등포구,0.0
20241115,송파,송파구,0.0
20241115,강동,강동구,0.0
20241115,관악,관악구,0.5
20241115,동대문,동대문구,0.0
20241115,금천,금천구,0.0
20241115,서대문,서대문구,0.0
20241114,중구,중구,0.0
20241114,강동,강동구,0.0
20241114,동대문,동대문구,0.0
20241114,마포,마포구,0.0
20241114,도봉,도봉구,0.0
20241114,노원,노원구,0.0
20241114,관악,관악구,0.0
20241114,영등포,영등포구,0.0
20241114,성북,성북구,0.0
20241114,용산,용산구,0.0
20241114,강북,강북구,0.0
20241114,금천,금천구,0.0
20241114,서대문,서대문구,0.0
20241114,광진,광진구,0.0
20241114,강서,강서구,0.0
20241114,은평,은평구,0.0
20241114,성동,성동구,0.0
20241114,양천,양천구,0.0
20241114,서초,서초구,0.0
20241114,송파,송파구,0.0
20241114,강남,강남구,0.0
20241114,구로,구로구,0.0
20241113,구로,구로구,0.0
20241113,도봉,도봉구,0.0
20241113,성동,성동구,0.0
20241113,강서,강서구,0.0
20241113,마포,마포구,0.0
20241113,광진,광진구,0.0
20241113,관악,관악구,0.0
20241113,양천,양천구,0.0
20241113,영등포,영등포구,0.0
20241113,송파,송파구,0.0
20241113,동대문,동대문구,0.0
20241113,은평,은평구,0.0
20241113,서초,서초구,0.0
20241113,중구,중구,0.0
20241113,금천,금천구,0.0
20241113,노원,노원구,0.0
20241113,강북,강북구,0.0
20241113,서대문,서대문구,0.0
20241113,용산,용산구,0.0
20241113,강동,강동구,0.0
20241113,성북,성북구,0.0
20241113,강남,강남구,0.0
20241112,용산,용산구,0.0
20241112,동대문,동대문구,0.0
20241112,강동,강동구,0.0
20241112,양천,양천구,0.0
20241112,서초,서초구,0.0
20241112,마포,마포구,0.0
20241112,중구,중구,0.0
20241112,관악,관악구,0.0
20241112,강남,강남구,0.0
20241112,강서,강서구,0.0
20241112,영등포,영등포구,0.0
20241112,강북,강북구,0.0
20241112,도봉,도봉구,0.0
20241112,서대문,서대문구,0.0
20241112,구로,구로구,0.0
20241112,성북,성북구,0.0
20241112,금천,금천구,0.0
20241112,광진,광진구,0.0
20241112,은평,은평구,
20241112,성동,성동구,0.0
20241112,노원,노원구,0.0
20241112,송파,송파구,0.0
20241111,강서,강서구,0.0
20241111,관악,관악구,0.0
20241111,중구,중구,0.0
20241111,구로,구로구,0.0
20241111,영등포,영등포구,0.0
20241111,동대문,동대문구,0.0
20241111,성동,성동구,0.0
20241111,마포,마포구,0.0
20241111,도봉,도봉구,0.0
20241111,강북,강북구,0.0
20241111,강남,강남구,0.0
20241111,은평,은평구,0.0
20241111,노원,노원구,0.0
20241111,금천,금천구,0.0
20241111,광진,광진구,0.0
20241111,용산,용산구,0.0
20241111,서대문,서대문구,0.0
20241111,성북,성북구,0.0
20241111,서초,서초구,0.0
20241111,강동,강동구,0.0
20241111,송파,송파구,0.0
20241111,양천,양천구,0.0
20241110,성북,성북구,0.0
20241110,강동,강동구,0.0
20241110,노원,노원구,0.0
20241110,용산,용산구,0.0
20241110,서대문,서대문구,0.0
20241110,은평,은평구,0.0
20241110,금천,금천구,0.0
20241110,도봉,도봉구,0.0
20241110,동대문,동대문구,0.0
20241110,강북,강북구,0.0
20241110,광진,광진구,0.0
20241110,관악,관악구,0.0
20241110,영등포,영등포구,0.0
20241110,중구,중구,0.0
20241110,구로,구로구,0.0
20241110,서초,서초구,0.0
20241110,송파,송파구,0.0
20241110,성동,성동구,0.0
20241110,강남,강남구,0.0
20241110,마포,마포구,0.0
20241110,강서,강서구,0.0
20241110,양천,양천구,0.0
20241109,금천,금천구,0.0
20241109,구로,구로구,0.0
20241109,도봉,도봉구,0.0
20241109,은평,은평구,0.0
20241109,광진,광진구,0.0
20241109,영등포,영등포구,0.0
20241109,강북,강북구,0.0
20241109,마포,마포구,0.0
20241109,용산,용산구,0.0
20241109,중구,중구,0.0
20241109,성북,성북구,0.0
20241109,동대문,동대문구,0.0
20241109,서초,서초구,0.0
20241109,성동,성동구,0.0
20241109,양천,양천구,0.0
20241109,서대문,서대문구,0.0
20241109,관악,관악구,0.0
20241109,강동,강동구,0.0
20241109,강남,강남구,0.0
20241109,노원,노원구,0.0
20241109,강서,강서구,0.0
20241109,송파,송파구,0.0
20241108,양천,양천구,0.0
20241108,관악,관악구,0.0
20241108,강남,강남구,0.0
20241108,동대문,동대문구,0.0
20241108,용산,용산구,0.0
20241108,성북,성북구,0.0
20241108,서초,서초구,0.0
20241108,영등포,영등포구,0.0
20241108,강서,강서구,0.0
20241108,강동,강동구,0.0
20241108,광진,광진구,0.0
20241108,금천,금천구,0.0
20241108,도봉,도봉구,0.0
20241108,중구,중구,0.0
20241108,서대문,서대문구,0.0
20241108,성동,성동구,0.0
20241108,구로,구로구,0.0
20241108,노원,노원구,0.0
20241108,강북,강북구,0.0
20241108,마포,마포구,0.0
20241108,은평,은평구,0.0
20241108,송파,송파구,0.0
20241107,마포,마포구,0.0
20241107,용산,용산구,0.0
20241107,서대문,서대문구,0.0
20241107,동대문,동대문구,0.0
20241107,강남,강남구,0.0
20241107,강동,강동구,0.0
20241107,노원,노원구,0.0
20241107,양천,양천구,0.0
20241107,성동,성동구,0.0
20241107,구로,구로구,0.0
20241107,강북,강북구,0.0
20241107,중구,중구,0.0
20241107,영등포,영등포구,0.0
20241107,금천,금천구,0.0
20241107,서초,서초구,0.0
20241107,도봉,도봉구,0.0
20241107,은평,은평구,0.0
20241107,강서,강서구,0.0
20241107,성북,성북구,0.0
20241107,송파,송파구,0.0
20241107,광진,광진구,0.0
20241107,관악,관악구,0.0
20241106,구로,구로구,0.0
20241106,광진,광진구,0.0
20241106,영등포,영등포구,0.0
20241106,송파,송파구,0.0
20241106,성동,성동구,0.0
20241106,양천,양천구,0.0
20241106,강남,강남구,0.0
20241106,서대문,서대문구,0.0
20241106,강동,강동구,0.0
20241106,서초,서초구,0.0
20241106,도봉,도봉구,0.0
20241106,강서,강서구,0.0
20241106,노원,노원구,0.0
20241106,마포,마포구,0.0
20241106,강북,강북구,0.0
20241106,관악,관악구,0.0
20241106,동대문,동대문구,0.0
20241106,은평,은평구,0.0
20241106,중구,중구,0.0
20241106,용산,용산구,0.0
20241106,성북,성북구,0.0
20241106,금천,금천구,0.0
20241105,구로,구로구,0.0
20241105,송파,송파구,0.0
20241105,강남,강남구,0.0
20241105,노원,노원구,0.0
20241105,성북,성북구,
20241105,강서,강서구,0.0
20241105,동대문,동대문구,0.0
20241105,관악,관악구,0.0
20241105,성동,성동구,0.0
20241105,서대문,서대문구,0.0
20241105,도봉,도봉구,0.0
20241105,강동,강동구,0.0
20241105,강북,강북구,0.0
20241105,은평,은평구,0.0
20241105,중구,중구,0.0
20241105,양천,양천구,0.0
20241105,마포,마포구,0.0
20241105,광진,광진구,0.0
20241105,금천,금천구,0.0
20241105,용산,용산구,0.0
20241105,서초,서초구,0.0
20241105,영등포,영등포구,0.0
20241104,성북,성북구,0.5
20241104,구로,구로구,0.0
20241104,동대문,동대문구,0.0
20241104,강동,강동구,0.0
20241104,강남,강남구,0.0
20241104,송파,송파구,0.0
20241104,강북,강북구,0.5
20241104,은평,은평구,0.5
20241104,관악,관악구,0.0
20241104,영등포,영등포구,0.0
20241104,서초,서초구,0.0
20241104,서대문,서대문구,0.0
20241104,광진,광진구,0.5
20241104,마포,마포구,0.0
20241104,용산,용산구,0.0
20241104,도봉,도봉구,0.5
20241104,성동,성동구,0.0
20241104,양천,양천구,
20241104,노원,노원구,0.0
20241104,강서,강서구,1.0
20241104,중구,중구,0.0
20241104,금천,금천구,0.0
20241103,은평,은평구,0.0
20241103,양천,양천구,0.0
20241103,성북,성북구,0.0
20241103,서대문,서대문구,0.0
20241103,금천,금천구,0.0
20241103,성동,성동구,0.0
20241103,구로,구로구,0.0
20241103,강동,강동구,0.0
20241103,송파,송파구,0.0
20241103,강남,강남구,0.0
20241103,강북,강북구,0.0
20241103,관악,관악구,0.0
20241103,중구,중구,0.0
20241103,서초,서초구,0.0
20241103,동대문,동대문구,0.0
20241103,마포,마포구,0.0
20241103,노원,노원구,0.0
20241103,도봉,도봉구,0.0
20241103,용산,용산구,0.0
20241103,영등포,영등포구,0.0
20241103,광진,광진구,0.0
20241103,강서,강서구,0.0
20241102,은평,은평구,0.0
20241102,서대문,서대문구,0.0
20241102,광진,광진구,0.0
20241102,구로,구로구,0.0
20241102,관악,관악구,0.0
20241102,노원,노원구,0.0
20241102,강서,강서구,0.0
20241102,서초,서초구,0.0
20241102,용산,용산구,0.0
20241102,송파,송파구,0.0
20241102,강남,강남구,0.0
20241102,강북,강북구,0.0
20241102,양천,양천구,0.0
20241102,중구,중구,0.0
20241102,성동,성동구,0.0
20241102,영등포,영등포구,0.0
20241102,도봉,도봉구,0.0
20241102,동대문,동대문구,0.0
20241102,마포,마포구,0.0
20241102,성북,성북구,0.0
20241102,강동,강동구,0.0
20241102,금천,금천구,0.0
20241101,성동,성동구,0.0
20241101,영등포,영등포구,0.0
20241101,용산,용산구,0.0
20241101,마포,마포구,0.0
20241101,광진,광진구,0.0
20241101,양천,양천구,0.0
20241101,강남,강남구,0.0
20241101,노원,노원구,0.0
20241101,동대문,동대문구,0.0
20241101,강북,강북구,0.0
20241101,강동,강동구,0.0
20241101,관악,관악구,0.0
20241101,구로,구로구,0.0
20241101,중구,중구,0.0
20241101,성북,성북구,0.0
20241101,금천,금천구,0.0
20241101,서초,서초구,0.0
20241101,송파,송파구,0.0
20241101,도봉,도봉구,0.0
20241101,서대문,서대문구,0.0
20241101,은평,은평구,0.0
20241101,강서,강서구,0.0
20241031,용산,용산구,0.0
20241031,노원,노원구,0.0
20241031,성동,성동구,0.0
20241031,도봉,도봉구,0.0
20241031,송파,송파구,0.0
20241031,서초,서초구,0.0
20241031,강서,강서구,0.0
20241031,양천,양천구,0.0
20241031,관악,관악구,0.0
20241031,성북,성북구,
20241031,중구,중구,0.0
20241031,동대문,동대문구,0.0
20241031,은평,은평구,0.0
20241031,구로,구로구,0.0
20241031,광진,광진구,0.0
20241031,금천,금천구,0.0
20241031,강남,강남구,0.0
20241031,서대문,서대문구,0.0
20241031,영등포,영등포구,0.0
20241031,강동,강동구,0.0
20241031,강북,강북구,0.0
20241031,마포,마포구,0.0
20241030,용산,용산구,0.0
20241030,도봉,도봉구,0.0
20241030,서대문,서대문구,0.0
20241030,양천,양천구,0.0
20241030,영등포,영등포구,0.0
20241030,노원,노원구,0.0
20241030,금천,금천구,0.0
20241030,강동,강동구,0.0
20241030,동대문,동대문구,0.0
20241030,성동,성동구,0.0
20241030,강남,강남구,0.0
20241030,강북,강북구,0.0
20241030,송파,송파구,0.0
20241030,은평,은평구,0.0
20241030,구로,구로구,0.0
20241030,중구,중구,0.0
20241030,성북,성북구,0.0
20241030,서초,서초구,0.0
20241030,광진,광진구,0.0
20241030,마포,마포구,0.0
20241030,강서,강서구,0.0
20241030,관악,관악구,0.0
20241029,영등포,영등포구,0.0
20241029,중구,중구,0.0
20241029,강남,강남구,0.0
20241029,구로,구로구,0.0
20241029,마포,마포구,0.0
20241029,강서,강서구,0.0
20241029,은평,은평구,1.0
20241029,강동,강동구,0.0
20241029,서대문,서대문구,0.0
20241029,성북,성북구,0.0
20241029,광진,광진구,0.0
20241029,금천,금천구,0.0
20241029,성동,성동구,0.0
20241029,양천,양천구,0.0
20241029,관악,관악구,0.0
20241029,용산,용산구,0.0
20241029,서초,서초구,0.0
20241029,송파,송파구,0.0
20241029,강북,강북구,0.0
20241029,도봉,도봉구,0.0
20241029,동대문,동대문구,0.0
20241029,노원,노원구,0.0
20241028,광진,광진구,0.0
20241028,강서,강서구,0.0
20241028,도봉,도봉구,0.0
20241028,관악,관악구,0.0
20241028,은평,은평구,0.0
20241028,송파,송파구,0.0
20241028,용산,용산구,0.0
20241028,강북,강북구,0.0
20241028,중구,중구,0.0
20241028,양천,양천구,0.0
20241028,동대문,동대문구,0.0
20241028,마포,마포구,0.0
